behavioral_metric,binary_branch_coverage,binary_coverage_data_valid,binary_coverage_source,binary_function_coverage,binary_instrumentation_error,binary_statement_coverage,branch_coverage,coverage_data_valid,coverage_source,execution_metric,function_coverage,iteration,new_path_found,reference_branch_coverage,reference_coverage_data_valid,reference_coverage_source,reference_function_coverage,reference_instrumentation_error,reference_statement_coverage,run_id,statement_coverage,target,timestamp,total_inputs,tracking_mode
13.0,,,,,,,37.68,,instrumented,31.0,36.88,75,False,,,,,,,20260414_124032,36.53,json_decoder,2026-04-14 04:42:13.741000+00:00,75,code_execution
20.0,,,,,,,42.75,,instrumented,20.0,43.82,56,False,,,,,,,20260409_130402,44.27,json_decoder,2026-04-09 05:05:34.428000+00:00,56,code_execution
2.0,,,,,,,22.46,,instrumented,4.0,24.08,2,False,,,,,,,20260413_211859,24.77,json_decoder,2026-04-13 13:19:00.738000+00:00,2,code_execution
56.0,,,,,,,46.38,,instrumented,25.0,46.85,252,False,,,,,,,20260418_183800,47.06,json_decoder,2026-04-18 10:42:33.694000+00:00,252,code_execution
25.0,,,,,,,37.68,,proxy,21.0,37.77,111,False,,,,,,,20260418_183800,37.77,json_decoder,2026-04-18 10:40:12.862000+00:00,111,code_execution
213.0,,,,,,,53.62,,instrumented,47.0,52.71,737,False,,,,,,,20260409_133542,52.32,json_decoder,2026-04-09 05:58:55.711000+00:00,737,code_execution
230.0,,,,,,,53.62,,instrumented,47.0,52.71,849,False,,,,,,,20260409_133542,52.32,json_decoder,2026-04-09 06:01:50.244000+00:00,849,code_execution
221.0,,,,,,,53.62,,instrumented,47.0,52.71,783,False,,,,,,,20260409_133542,52.32,json_decoder,2026-04-09 06:00:06.174000+00:00,783,code_execution
10.0,,,,,,,37.68,,proxy,192.0,37.46,59,False,,,,,,,20260414_155639,37.46,json_decoder,2026-04-14 07:58:26.616000+00:00,59,code_execution
177.0,,,,,,,53.62,,instrumented,49.0,52.28,575,False,,,,,,,20260409_151209,51.7,json_decoder,2026-04-09 07:28:37.319000+00:00,575,code_execution
2.0,,,,,,,9.42,,instrumented,2.0,10.41,2,True,,,,,,,20260409_123226,10.84,json_decoder,2026-04-09 04:32:28.180000+00:00,2,code_execution
7.0,,,,,,,39.86,,instrumented,19.0,41.21,56,False,,,,,,,20260416_143405,41.8,json_decoder,2026-04-16 06:35:01.174000+00:00,56,code_execution
3.0,,,,,,,0.0,,proxy,0.0,0.0,5,True,,,,,,,20260416_142759,0.0,cidrize,2026-04-16 06:28:54.172000+00:00,5,behavioral
14.0,,,,,,,48.55,,instrumented,30.0,46.64,69,False,,,,,,,20260414_234105,45.82,json_decoder,2026-04-14 15:42:25.003000+00:00,69,code_execution
30.0,,,,,,,28.99,,whitebox_target,162.0,30.59,298,False,,,,,,,20260417_181623,31.27,json_decoder,2026-04-17 10:17:31.895000+00:00,298,code_execution
16.0,,,,,,,15.94,,whitebox_target,133.0,19.74,108,False,,,,,,,20260417_230051,21.36,json_decoder,2026-04-17 15:01:29.310000+00:00,108,code_execution
7.0,,,,,,,31.88,,instrumented,164.0,33.19,34,False,,,,,,,20260414_160707,33.75,json_decoder,2026-04-14 08:08:04.451000+00:00,34,code_execution
138.0,,,,,,,53.62,,instrumented,47.0,52.71,464,False,,,,,,,20260409_133542,52.32,json_decoder,2026-04-09 05:51:17.783000+00:00,464,code_execution
1.0,,,,,,,0.0,,proxy,0.0,0.0,1,True,,,,,,,20260415_000207,0.0,cidrize,2026-04-14 16:02:07.247000+00:00,1,behavioral
6.0,,,,,,,6.0,,proxy,6.0,6.0,24,False,,,,,,,20260409_020552,6.0,json_decoder,2026-04-08 18:06:25.033000+00:00,24,code_execution
25.0,,,,,,,39.13,,instrumented,22.0,41.0,64,False,,,,,,,20260409_130315,41.8,json_decoder,2026-04-09 05:05:01.534000+00:00,64,code_execution
5.0,,,,,,,25.0,,instrumented,0.0,37.5,6,False,,,,,,,20260414_153735,40.62,ipv6_parser,2026-04-14 07:38:34.316000+00:00,6,code_execution
71.0,,,,,,,50.72,,instrumented,39.0,50.33,190,True,,,,,,,20260409_133542,50.15,json_decoder,2026-04-09 05:43:41.975000+00:00,190,code_execution
37.0,,,,,,,37.0,,proxy,29.0,37.0,93,False,,,,,,,20260409_130402,37.0,json_decoder,2026-04-09 05:06:12.132000+00:00,93,code_execution
31.0,,,,,,,43.48,,instrumented,29.0,43.17,89,False,,,,,,,20260409_133542,43.03,json_decoder,2026-04-09 05:40:46.282000+00:00,89,code_execution
20.0,,,,,,,40.58,,instrumented,23.0,41.43,68,False,,,,,,,20260409_133542,41.8,json_decoder,2026-04-09 05:40:05.154000+00:00,68,code_execution
13.0,,,,,,,48.55,,instrumented,30.0,46.64,60,False,,,,,,,20260414_234105,45.82,json_decoder,2026-04-14 15:42:15.671000+00:00,60,code_execution
111.0,,,,,,,111.0,,proxy,0.0,111.0,123,True,,,,,,,20260409_141821,111.0,cidrize,2026-04-09 06:41:37.969000+00:00,123,code_execution
32.0,,,,,,,47.83,,instrumented,26.0,46.85,49,False,,,,,,,20260414_133700,46.44,json_decoder,2026-04-14 05:38:36.547000+00:00,49,code_execution
52.0,,,,,,,46.38,,instrumented,25.0,46.85,232,False,,,,,,,20260418_183800,47.06,json_decoder,2026-04-18 10:42:13.647000+00:00,232,code_execution
9.0,,,,,,,25.36,,instrumented,7.0,28.63,17,False,,,,,,,20260414_131255,30.03,json_decoder,2026-04-14 05:13:30.072000+00:00,17,code_execution
50.0,,,,,,,42.03,,instrumented,29.0,43.6,123,False,,,,,,,20260409_151209,44.27,json_decoder,2026-04-09 07:17:44.313000+00:00,123,code_execution
15.0,,,,,,,15.94,,whitebox_target,133.0,19.74,92,False,,,,,,,20260417_212152,21.36,json_decoder,2026-04-17 13:22:28.838000+00:00,92,code_execution
18.0,,,,,,,21.01,,whitebox_target,150.0,23.43,123,True,,,,,,,20260418_125757,24.46,json_decoder,2026-04-18 04:58:26.226000+00:00,123,code_execution
63.0,,,,,,,48.55,,instrumented,37.0,47.72,160,False,,,,,,,20260409_133542,47.37,json_decoder,2026-04-09 05:42:51.966000+00:00,160,code_execution
78.0,,,,,,,49.28,,instrumented,39.0,49.24,202,False,,,,,,,20260409_151209,49.23,json_decoder,2026-04-09 07:19:41.116000+00:00,202,code_execution
58.0,,,,,,,52.9,,instrumented,34.0,51.63,169,False,,,,,,,20260409_130402,51.08,json_decoder,2026-04-09 05:07:00.737000+00:00,169,code_execution
4.0,,,,,,,0.0,,proxy,0.0,0.0,4,True,,,,,,,20260415_002320,0.0,cidrize,2026-04-14 16:23:58.138000+00:00,4,behavioral
83.0,,,,,,,50.72,,instrumented,39.0,50.33,225,False,,,,,,,20260409_133542,50.15,json_decoder,2026-04-09 05:44:39.038000+00:00,225,code_execution
41.0,,,,,,,46.38,,instrumented,25.0,46.85,186,False,,,,,,,20260418_183800,47.06,json_decoder,2026-04-18 10:41:27.700000+00:00,186,code_execution
6.0,,,,,,,24.29,,instrumented,0.0,37.97,7,True,,,,,,,20260409_113913,42.86,cidrize,2026-04-09 03:41:03.322000+00:00,7,code_execution
81.0,,,,,,,53.62,,instrumented,36.0,52.06,254,False,,,,,,,20260409_130402,51.39,json_decoder,2026-04-09 05:07:55.457000+00:00,254,code_execution
39.0,,,,,,,45.65,,instrumented,27.0,44.47,60,False,,,,,,,20260414_212124,43.96,json_decoder,2026-04-14 13:23:16.789000+00:00,60,code_execution
27.0,,,,,,,25.0,,instrumented,0.0,37.5,44,False,,,,,,,20260409_122229,40.62,ipv6_parser,2026-04-09 04:32:22.210000+00:00,44,code_execution
91.0,,,,,,,50.72,,instrumented,39.0,50.33,247,False,,,,,,,20260409_133542,50.15,json_decoder,2026-04-09 05:45:16.404000+00:00,247,code_execution
66.0,,,,,,,47.1,,instrumented,35.0,47.07,169,False,,,,,,,20260409_151209,47.06,json_decoder,2026-04-09 07:18:53.440000+00:00,169,code_execution
2.0,,,,,,,25.36,,proxy,2.0,29.72,7,False,,,,,,,20260418_170507,29.72,json_decoder,2026-04-18 09:05:20.282000+00:00,7,code_execution
178.0,,,,,,,53.62,,instrumented,47.0,52.71,595,False,,,,,,,20260409_133542,52.32,json_decoder,2026-04-09 05:54:57.401000+00:00,595,code_execution
1.0,,,,,,,14.29,,instrumented,0.0,44.83,1,True,,,,,,,20260418_142808,54.55,ipv4_parser,2026-04-18 06:28:09.171000+00:00,1,code_execution
2.0,,,,,,,8.7,,proxy,2.0,9.91,2,True,,,,,,,20260418_183800,9.91,json_decoder,2026-04-18 10:38:01.816000+00:00,2,code_execution
252.0,,,,,,,53.62,,instrumented,47.0,52.71,919,False,,,,,,,20260409_133542,52.32,json_decoder,2026-04-09 06:03:45.103000+00:00,919,code_execution
2.0,,,,,,,24.29,,instrumented,0.0,37.97,2,False,,,,,,,20260414_211207,42.86,cidrize,2026-04-14 13:12:08.559000+00:00,2,code_execution
8.0,,,,,,,29.71,,instrumented,10.0,31.89,12,False,,,,,,,20260413_211859,32.82,json_decoder,2026-04-13 13:19:30.082000+00:00,12,code_execution
24.0,,,,,,,42.03,,instrumented,19.0,41.87,37,True,,,,,,,20260414_212124,41.8,json_decoder,2026-04-14 13:22:38.575000+00:00,37,code_execution
16.0,,,,,,,44.2,,proxy,26.0,46.13,123,False,,,,,,,20260416_143405,46.13,json_decoder,2026-04-16 06:35:43.814000+00:00,123,code_execution
15.0,,,,,,,48.55,,instrumented,30.0,46.64,77,False,,,,,,,20260414_234105,45.82,json_decoder,2026-04-14 15:42:33.658000+00:00,77,code_execution
104.0,,,,,,,53.62,,instrumented,36.0,52.06,349,False,,,,,,,20260409_130402,51.39,json_decoder,2026-04-09 05:08:55.422000+00:00,349,code_execution
49.0,,,,,,,48.55,,instrumented,35.0,46.42,134,False,,,,,,,20260409_133542,45.51,json_decoder,2026-04-09 05:42:03.218000+00:00,134,code_execution
54.0,,,,,,,42.03,,instrumented,29.0,43.6,131,False,,,,,,,20260409_151209,44.27,json_decoder,2026-04-09 07:17:55.855000+00:00,131,code_execution
16.0,,,,,,,34.06,,proxy,15.0,33.44,73,False,,,,,,,20260418_183800,33.44,json_decoder,2026-04-18 10:39:33.812000+00:00,73,code_execution
6.0,,,,,,,82.0,,instrumented,0.0,82.0,6,False,,,,,,,20260418_183311,82.0,ipv6_parser,2026-04-18 10:34:25.418000+00:00,6,code_execution
101.0,,,,,,,49.28,,instrumented,39.0,49.24,280,False,,,,,,,20260409_151209,49.23,json_decoder,2026-04-09 07:21:32.807000+00:00,280,code_execution
9.0,,,,,,,29.71,,instrumented,12.0,31.02,16,False,,,,,,,20260414_132822,31.58,json_decoder,2026-04-14 05:29:50.977000+00:00,16,code_execution
2.0,,,,,,,25.0,,instrumented,0.0,37.5,2,False,,,,,,,20260413_211755,40.62,ipv6_parser,2026-04-13 13:17:57.275000+00:00,2,code_execution
3.0,,,,,,,14.29,,instrumented,0.0,30.45,3,False,,,,,,,20260409_113913,36.22,cidrize,2026-04-09 03:39:42.403000+00:00,3,code_execution
8.0,,,,,,,8.0,,proxy,7.0,8.0,20,False,,,,,,,20260409_014709,8.0,json_decoder,2026-04-08 17:47:51.243000+00:00,20,code_execution
8.0,,,,,,,34.06,,instrumented,10.0,36.66,21,False,,,,,,,20260413_205440,37.77,json_decoder,2026-04-13 12:55:17.226000+00:00,21,code_execution
10.0,,,,,,,46.38,,instrumented,27.0,46.2,76,False,,,,,,,20260414_234543,46.13,json_decoder,2026-04-14 15:46:46.815000+00:00,76,code_execution
10.0,,,,,,,46.38,,instrumented,27.0,46.2,75,False,,,,,,,20260414_234543,46.13,json_decoder,2026-04-14 15:46:46.150000+00:00,75,code_execution
84.0,,,,,,,53.62,,instrumented,36.0,52.06,269,False,,,,,,,20260409_130402,51.39,json_decoder,2026-04-09 05:08:04.944000+00:00,269,code_execution
2.0,,,,,,,15.94,,whitebox_target,122.0,19.74,4,True,,,,,,,20260417_213419,21.36,json_decoder,2026-04-17 13:34:28.141000+00:00,4,code_execution
8.0,,,,,,,34.06,,instrumented,10.0,36.66,23,False,,,,,,,20260413_205440,37.77,json_decoder,2026-04-13 12:55:20.486000+00:00,23,code_execution
15.0,,,,,,,45.65,,instrumented,17.0,44.9,72,False,,,,,,,20260414_163701,44.58,json_decoder,2026-04-14 08:38:49.842000+00:00,72,code_execution
17.0,,,,,,,38.41,,instrumented,13.0,39.48,28,False,,,,,,,20260414_132307,39.94,json_decoder,2026-04-14 05:23:59.388000+00:00,28,code_execution
11.0,,,,,,,34.78,,instrumented,15.0,34.71,89,False,,,,,,,20260418_181902,34.67,json_decoder,2026-04-18 10:20:56.948000+00:00,89,code_execution
4.0,,,,,,,27.54,,instrumented,8.0,29.5,7,True,,,,,,,20260414_132822,30.34,json_decoder,2026-04-14 05:29:40.572000+00:00,7,code_execution
136.0,,,,,,,51.45,,instrumented,46.0,51.19,410,False,,,,,,,20260409_151209,51.08,json_decoder,2026-04-09 07:24:38.813000+00:00,410,code_execution
20.0,,,,,,,42.75,,instrumented,20.0,43.82,52,False,,,,,,,20260409_130402,44.27,json_decoder,2026-04-09 05:05:30.532000+00:00,52,code_execution
91.0,,,,,,,91.0,,proxy,36.0,91.0,243,False,,,,,,,20260409_123226,91.0,json_decoder,2026-04-09 04:40:05.965000+00:00,243,code_execution
6.0,,,,,,,28.26,,instrumented,10.0,29.93,12,False,,,,,,,20260414_132822,30.65,json_decoder,2026-04-14 05:29:46.380000+00:00,12,code_execution
4.0,,,,,,,14.29,,instrumented,0.0,30.45,4,False,,,,,,,20260413_211209,36.22,cidrize,2026-04-13 13:12:46.052000+00:00,4,code_execution
87.0,,,,,,,53.62,,instrumented,36.0,52.06,282,False,,,,,,,20260409_130402,51.39,json_decoder,2026-04-09 05:08:12.936000+00:00,282,code_execution
13.0,,,,,,,36.23,,instrumented,188.0,37.31,48,False,,,,,,,20260414_160159,37.77,json_decoder,2026-04-14 08:03:06.655000+00:00,48,code_execution
10.0,,,,,,,47.1,,instrumented,25.0,45.34,40,False,,,,,,,20260414_234105,44.58,json_decoder,2026-04-14 15:41:55.712000+00:00,40,code_execution
100.0,,,,,,,49.28,,instrumented,39.0,49.24,278,False,,,,,,,20260409_151209,49.23,json_decoder,2026-04-09 07:21:30.031000+00:00,278,code_execution
17.0,,,,,,,38.41,,instrumented,13.0,39.48,27,True,,,,,,,20260414_132307,39.94,json_decoder,2026-04-14 05:23:56.862000+00:00,27,code_execution
62.0,,,,,,,45.65,,instrumented,32.0,46.85,159,False,,,,,,,20260409_123226,47.37,json_decoder,2026-04-09 04:37:39.338000+00:00,159,code_execution
73.0,,,,,,,53.62,,instrumented,36.0,52.06,229,False,,,,,,,20260409_130402,51.39,json_decoder,2026-04-09 05:07:39.657000+00:00,229,code_execution
9.0,,,,,,,26.81,,instrumented,8.0,29.5,19,False,,,,,,,20260414_125913,30.65,json_decoder,2026-04-14 05:01:02.153000+00:00,19,code_execution
5.0,,,,,,,30.43,,instrumented,8.0,31.45,7,True,,,,,,,20260414_234105,31.89,json_decoder,2026-04-14 15:41:21.221000+00:00,7,code_execution
7.0,,,,,,,31.88,,instrumented,164.0,33.19,36,False,,,,,,,20260414_160707,33.75,json_decoder,2026-04-14 08:08:06.418000+00:00,36,code_execution
55.0,,,,,,,52.9,,instrumented,34.0,51.63,159,False,,,,,,,20260409_130402,51.08,json_decoder,2026-04-09 05:06:54.602000+00:00,159,code_execution
5.0,,,,,,,5.0,,proxy,4.0,5.0,14,False,,,,,,,20260409_020552,5.0,json_decoder,2026-04-08 18:06:15.235000+00:00,14,code_execution
2.0,,,,,,,24.64,,instrumented,2.0,26.25,2,False,,,,,,,20260414_145630,26.93,json_decoder,2026-04-14 06:56:35.305000+00:00,2,code_execution
4.0,,,,,,,22.46,,instrumented,4.0,24.08,5,False,,,,,,,20260414_125913,24.77,json_decoder,2026-04-14 04:59:33.032000+00:00,5,code_execution
78.0,,,,,,,49.28,,instrumented,39.0,49.24,203,False,,,,,,,20260409_151209,49.23,json_decoder,2026-04-09 07:19:43.340000+00:00,203,code_execution
150.0,,,,,,,53.62,,instrumented,47.0,52.71,504,False,,,,,,,20260409_133542,52.32,json_decoder,2026-04-09 05:52:27.525000+00:00,504,code_execution
44.0,,,,,,,46.38,,proxy,25.0,47.06,200,False,,,,,,,20260418_183800,47.06,json_decoder,2026-04-18 10:41:41.515000+00:00,200,code_execution
36.0,,,,,,,41.3,,instrumented,26.0,42.73,80,False,,,,,,,20260409_151209,43.34,json_decoder,2026-04-09 07:16:44.727000+00:00,80,code_execution
6.0,,,,,,,34.06,,whitebox_target,176.0,34.27,12,False,,,,,,,20260416_182127,34.37,json_decoder,2026-04-16 10:23:09.840000+00:00,12,code_execution
9.0,,,,,,,32.61,,instrumented,172.0,34.92,21,False,,,,,,,20260414_155026,35.91,json_decoder,2026-04-14 07:51:56.266000+00:00,21,code_execution
56.0,,,,,,,48.55,,instrumented,36.0,46.85,148,False,,,,,,,20260409_133542,46.13,json_decoder,2026-04-09 05:42:29.930000+00:00,148,code_execution
10.0,,,,,,,45.65,,instrumented,24.0,44.9,63,False,,,,,,,20260414_234543,44.58,json_decoder,2026-04-14 15:46:35.648000+00:00,63,code_execution
2.0,,,,,,,2.0,,proxy,0.0,2.0,2,True,,,,,,,20260409_015507,2.0,json_decoder,2026-04-08 17:55:11.558000+00:00,2,code_execution
5.0,,,,,,,29.71,,instrumented,8.0,33.62,9,True,,,,,,,20260414_125516,35.29,json_decoder,2026-04-14 04:55:42.358000+00:00,9,code_execution
11.0,,,,,,,44.93,,whitebox_target,188.0,43.82,72,False,,,,,,,20260416_183234,43.34,json_decoder,2026-04-16 10:34:11.474000+00:00,72,code_execution
52.0,,,,,,,51.45,,instrumented,32.0,50.54,145,False,,,,,,,20260409_130402,50.15,json_decoder,2026-04-09 05:06:45.973000+00:00,145,code_execution
27.0,,,,,,,35.51,,instrumented,22.0,34.92,63,False,,,,,,,20260414_131255,34.67,json_decoder,2026-04-14 05:14:53.439000+00:00,63,code_execution
237.0,,,,,,,53.62,,instrumented,47.0,52.71,863,False,,,,,,,20260409_133542,52.32,json_decoder,2026-04-09 06:02:12.862000+00:00,863,code_execution
3.0,,,,,,,0.0,,proxy,0.0,0.0,5,True,,,,,,,20260414_234343,0.0,ipv4_parser,2026-04-14 15:45:41.324000+00:00,5,behavioral
8.0,,,,,,,8.0,,proxy,8.0,8.0,29,False,,,,,,,20260409_023714,8.0,json_decoder,2026-04-08 18:38:08.336000+00:00,29,code_execution
8.0,,,,,,,28.26,,instrumented,12.0,29.72,18,False,,,,,,,20260409_151209,30.34,json_decoder,2026-04-09 07:15:04.725000+00:00,18,code_execution
26.0,,,,,,,40.58,,instrumented,22.0,41.21,39,False,,,,,,,20260414_133700,41.49,json_decoder,2026-04-14 05:38:19.053000+00:00,39,code_execution
21.0,,,,,,,36.96,,proxy,19.0,37.15,96,False,,,,,,,20260418_183800,37.15,json_decoder,2026-04-18 10:39:57.809000+00:00,96,code_execution
1.0,,,,,,,0.0,,proxy,0.0,0.0,3,False,,,,,,,20260416_020331,0.0,ipv4_parser,2026-04-15 18:04:04.241000+00:00,3,behavioral
14.0,,,,,,,41.3,,instrumented,21.0,42.08,100,False,,,,,,,20260416_143405,42.41,json_decoder,2026-04-16 06:35:28.952000+00:00,100,code_execution
1.0,,,,,,,0.0,,proxy,0.0,0.0,1,True,,,,,,,20260415_000402,0.0,ipv6_parser,2026-04-14 16:04:03.349000+00:00,1,behavioral
4.0,,,,,,,25.36,,instrumented,6.0,28.2,5,False,,,,,,,20260414_131255,29.41,json_decoder,2026-04-14 05:13:09.468000+00:00,5,code_execution
68.0,,,,,,,45.65,,instrumented,33.0,47.29,174,False,,,,,,,20260409_123226,47.99,json_decoder,2026-04-09 04:38:07.613000+00:00,174,code_execution
15.0,,,,,,,47.83,,instrumented,31.0,47.51,139,False,,,,,,,20260414_234543,47.37,json_decoder,2026-04-14 15:47:38.777000+00:00,139,code_execution
12.0,,,,,,,44.2,,whitebox_target,198.0,46.2,47,False,,,,,,,20260416_220310,47.06,json_decoder,2026-04-16 14:05:09.493000+00:00,47,code_execution
10.0,,,,,,,32.61,,proxy,13.0,33.44,83,False,,,,,,,20260418_181902,33.44,json_decoder,2026-04-18 10:20:49.972000+00:00,83,code_execution
234.0,,,,,,,53.62,,instrumented,47.0,52.71,856,False,,,,,,,20260409_133542,52.32,json_decoder,2026-04-09 06:02:01.178000+00:00,856,code_execution
1.0,,,,,,,0.23,,instrumentation_edges,28.0,0.23,1,True,,,,,,,20260418_150600,0.23,ipv4_parser,2026-04-18 07:06:00.681000+00:00,1,code_execution
18.0,,,,,,,39.13,,instrumented,19.0,40.56,52,False,,,,,,,20260409_133542,41.18,json_decoder,2026-04-09 05:39:39.199000+00:00,52,code_execution
8.0,,,,,,,35.51,,instrumented,20.0,35.36,42,False,,,,,,,20260414_234543,35.29,json_decoder,2026-04-14 15:46:17.999000+00:00,42,code_execution
19.0,,,,,,,37.68,,instrumented,24.0,38.39,54,False,,,,,,,20260409_113457,38.7,json_decoder,2026-04-09 03:36:54.520000+00:00,54,code_execution
12.0,,,,,,,37.68,,instrumented,31.0,36.88,63,False,,,,,,,20260414_124032,36.53,json_decoder,2026-04-14 04:41:59.623000+00:00,63,code_execution
15.0,,,,,,,42.03,,instrumented,24.0,42.95,113,True,,,,,,,20260416_143405,43.34,json_decoder,2026-04-16 06:35:37.275000+00:00,113,code_execution
145.0,,,,,,,53.62,,instrumented,47.0,52.71,491,False,,,,,,,20260409_133542,52.32,json_decoder,2026-04-09 05:52:03.367000+00:00,491,code_execution
1.0,,,,,,,0.0,,proxy,0.0,0.0,2,False,,,,,,,20260415_003213,0.0,cidrize,2026-04-14 16:32:15.449000+00:00,2,behavioral
1.0,,,,,,,24.29,,instrumented,0.0,37.97,1,True,,,,,,,20260414_153309,42.86,cidrize,2026-04-14 07:33:09.252000+00:00,1,code_execution
53.0,,,,,,,46.38,,instrumented,25.0,46.85,235,False,,,,,,,20260418_183800,47.06,json_decoder,2026-04-18 10:42:16.422000+00:00,235,code_execution
2.0,,,,,,,28.99,,instrumented,10.0,30.37,16,False,,,,,,,20260416_143405,30.96,json_decoder,2026-04-16 06:34:26.507000+00:00,16,code_execution
30.0,,,,,,,16.67,,whitebox_target,134.0,19.96,166,False,,,,,,,20260417_195440,21.36,json_decoder,2026-04-17 11:55:19.023000+00:00,166,code_execution
10.0,,,,,,,27.54,,instrumented,7.0,30.15,15,False,,,,,,,20260414_124940,31.27,json_decoder,2026-04-14 04:50:13.954000+00:00,15,code_execution
62.0,,,,,,,44.2,,instrumented,33.0,45.34,151,True,,,,,,,20260409_151209,45.82,json_decoder,2026-04-09 07:18:27.655000+00:00,151,code_execution
142.0,,,,,,,53.62,,instrumented,47.0,52.71,474,False,,,,,,,20260409_133542,52.32,json_decoder,2026-04-09 05:51:35.111000+00:00,474,code_execution
108.0,,,,,,,53.62,,instrumented,36.0,52.06,372,False,,,,,,,20260409_130402,51.39,json_decoder,2026-04-09 05:09:10.313000+00:00,372,code_execution
47.0,,,,,,,42.03,,instrumented,28.0,43.17,107,False,,,,,,,20260409_151209,43.65,json_decoder,2026-04-09 07:17:21.756000+00:00,107,code_execution
39.0,,,,,,,50.0,,instrumented,29.0,49.67,95,False,,,,,,,20260409_130402,49.54,json_decoder,2026-04-09 05:06:13.477000+00:00,95,code_execution
80.0,,,,,,,49.28,,instrumented,39.0,49.24,211,False,,,,,,,20260409_151209,49.23,json_decoder,2026-04-09 07:19:55.337000+00:00,211,code_execution
6.0,,,,,,,29.71,,proxy,6.0,30.65,15,False,,,,,,,20260418_183800,30.65,json_decoder,2026-04-18 10:38:27.783000+00:00,15,code_execution
7.0,,,,,,,34.78,,instrumented,178.0,35.36,34,False,,,,,,,20260414_155639,35.6,json_decoder,2026-04-14 07:58:04.695000+00:00,34,code_execution
67.0,,,,,,,53.62,,instrumented,36.0,52.06,199,False,,,,,,,20260409_130402,51.39,json_decoder,2026-04-09 05:07:20.521000+00:00,199,code_execution
144.0,,,,,,,53.62,,instrumented,47.0,52.71,486,False,,,,,,,20260409_133542,52.32,json_decoder,2026-04-09 05:51:55.751000+00:00,486,code_execution
109.0,,,,,,,50.0,,instrumented,42.0,50.11,300,False,,,,,,,20260409_151209,50.15,json_decoder,2026-04-09 07:22:01.928000+00:00,300,code_execution
2.0,,,,,,,13.77,,whitebox_target,121.0,17.79,2,True,,,,,,,20260418_111038,19.5,json_decoder,2026-04-18 03:10:39.966000+00:00,2,code_execution
3.0,,,,,,,28.99,,instrumented,152.0,31.45,5,False,,,,,,,20260414_161641,32.51,json_decoder,2026-04-14 08:17:43.654000+00:00,5,code_execution
19.0,,,,,,,32.61,,instrumented,20.0,33.19,40,False,,,,,,,20260414_131255,33.44,json_decoder,2026-04-14 05:14:12.539000+00:00,40,code_execution
190.0,,,,,,,53.62,,instrumented,47.0,52.71,633,False,,,,,,,20260409_133542,52.32,json_decoder,2026-04-09 05:56:08.348000+00:00,633,code_execution
10.0,,,,,,,42.75,,instrumented,190.0,44.03,65,False,,,,,,,20260414_151303,44.58,json_decoder,2026-04-14 07:14:16.921000+00:00,65,code_execution
15.0,,,,,,,50.0,,instrumented,33.0,50.11,146,False,,,,,,,20260414_234543,50.15,json_decoder,2026-04-14 15:47:42.965000+00:00,146,code_execution
