timestamp,run_id,statement_coverage,branch_coverage,function_coverage,map_density,total_inputs,coverage_source
2026-04-22 07:35:09,20260422_044558,67.35,30.0,55.64,0.0061,528,instrumented
2026-04-22 07:35:28,20260422_044558,67.35,30.0,55.64,0.0061,529,instrumented
2026-04-22 07:35:47,20260422_044558,67.35,30.0,55.64,0.0061,530,instrumented
2026-04-22 07:36:14,20260422_044558,67.35,30.0,55.64,0.0061,531,instrumented
2026-04-22 07:36:32,20260422_044558,67.35,30.0,55.64,0.0061,532,instrumented
2026-04-22 07:36:51,20260422_044558,67.35,30.0,55.64,0.0061,533,instrumented
2026-04-22 07:37:10,20260422_044558,67.35,30.0,55.64,0.0061,534,instrumented
2026-04-22 07:37:10,20260422_044558,67.35,30.0,55.64,0.0061,535,instrumented
2026-04-22 07:37:28,20260422_044558,67.35,30.0,55.64,0.0061,536,instrumented
2026-04-22 07:37:47,20260422_044558,67.35,30.0,55.64,0.0061,537,instrumented
2026-04-22 07:38:06,20260422_044558,67.35,30.0,55.64,0.0061,538,instrumented
2026-04-22 07:38:25,20260422_044558,67.35,30.0,55.64,0.0061,539,instrumented
2026-04-22 07:38:45,20260422_044558,67.35,30.0,55.64,0.0061,540,instrumented
2026-04-22 07:39:04,20260422_044558,67.35,30.0,55.64,0.0061,541,instrumented
2026-04-22 07:39:23,20260422_044558,67.35,30.0,55.64,0.0061,542,instrumented
2026-04-22 07:39:41,20260422_044558,67.35,30.0,55.64,0.0061,543,instrumented
2026-04-22 07:40:00,20260422_044558,67.35,30.0,55.64,0.0061,544,instrumented
2026-04-22 07:40:18,20260422_044558,67.35,30.0,55.64,0.0061,545,instrumented
2026-04-22 07:40:37,20260422_044558,67.35,30.0,55.64,0.0061,546,instrumented
2026-04-22 07:40:56,20260422_044558,67.35,30.0,55.64,0.0061,547,instrumented
2026-04-22 07:41:23,20260422_044558,67.35,30.0,55.64,0.0061,548,instrumented
2026-04-22 07:41:42,20260422_044558,67.35,30.0,55.64,0.0061,549,instrumented
2026-04-22 07:42:01,20260422_044558,67.35,30.0,55.64,0.0061,550,instrumented
2026-04-22 07:42:19,20260422_044558,67.35,30.0,55.64,0.0061,551,instrumented
2026-04-22 07:42:38,20260422_044558,67.35,30.0,55.64,0.0061,552,instrumented
2026-04-22 07:42:57,20260422_044558,67.35,30.0,55.64,0.0061,553,instrumented
2026-04-22 07:43:15,20260422_044558,67.35,30.0,55.64,0.0061,554,instrumented
2026-04-22 07:43:34,20260422_044558,67.35,30.0,55.64,0.0061,555,instrumented
2026-04-22 07:43:55,20260422_044558,67.35,30.0,55.64,0.0061,556,instrumented
2026-04-22 07:44:13,20260422_044558,67.35,30.0,55.64,0.0061,557,instrumented
2026-04-22 07:44:32,20260422_044558,67.35,30.0,55.64,0.0061,558,instrumented
2026-04-22 07:44:50,20260422_044558,67.35,30.0,55.64,0.0061,559,instrumented
2026-04-22 07:45:09,20260422_044558,67.35,30.0,55.64,0.0061,560,instrumented
2026-04-22 07:45:28,20260422_044558,67.35,30.0,55.64,0.0061,561,instrumented
2026-04-22 07:45:46,20260422_044558,67.35,30.0,55.64,0.0061,562,instrumented
2026-04-22 07:46:05,20260422_044558,67.35,30.0,55.64,0.0061,563,instrumented
2026-04-22 07:46:32,20260422_044558,67.35,30.0,55.64,0.0061,564,instrumented
2026-04-22 07:46:51,20260422_044558,67.35,30.0,55.64,0.0061,565,instrumented
2026-04-22 07:47:10,20260422_044558,67.35,30.0,55.64,0.0061,566,instrumented
2026-04-22 07:47:28,20260422_044558,67.35,30.0,55.64,0.0061,567,instrumented
2026-04-22 07:47:47,20260422_044558,67.35,30.0,55.64,0.0061,568,instrumented
2026-04-22 07:48:06,20260422_044558,67.35,30.0,55.64,0.0061,569,instrumented
2026-04-22 07:48:24,20260422_044558,67.35,30.0,55.64,0.0061,570,instrumented
2026-04-22 07:48:43,20260422_044558,67.35,30.0,55.64,0.0061,571,instrumented
2026-04-22 07:49:04,20260422_044558,67.35,30.0,55.64,0.0061,572,instrumented
2026-04-22 07:49:23,20260422_044558,67.35,30.0,55.64,0.0061,573,instrumented
2026-04-22 07:49:41,20260422_044558,67.35,30.0,55.64,0.0061,574,instrumented
2026-04-22 07:50:00,20260422_044558,67.35,30.0,55.64,0.0061,575,instrumented
2026-04-22 07:50:18,20260422_044558,67.35,30.0,55.64,0.0061,576,instrumented
2026-04-22 07:50:37,20260422_044558,67.35,30.0,55.64,0.0061,577,instrumented
2026-04-22 07:50:56,20260422_044558,67.35,30.0,55.64,0.0061,578,instrumented
2026-04-22 07:51:14,20260422_044558,67.35,30.0,55.64,0.0061,579,instrumented
2026-04-22 07:51:42,20260422_044558,67.35,30.0,55.64,0.0061,580,instrumented
